"cow","variable","intercept"
"6092","median_meal_duration",5288.17757561952
"6093","median_meal_duration",4307.94971765714
"6096","median_meal_duration",5336.6644106166
"6125","median_meal_duration",3263.90848261412
"6126","median_meal_duration",3485.3458478212
"6129","median_meal_duration",4070.26261948063
"6130","median_meal_duration",5393.5232973757
"6131","median_meal_duration",4070.49468282854
"6134","median_meal_duration",2720.59126054182
"7010","median_meal_duration",3577.11674165252
"7018","median_meal_duration",3985.35154513889
"7019","median_meal_duration",4145.76733072771
"7022","median_meal_duration",4569.91250015175
"7023","median_meal_duration",3923.48198712685
"7024","median_meal_duration",2911.04710813192
"7025","median_meal_duration",4016.01604105183
"7027","median_meal_duration",4684.91065184456
"7029","median_meal_duration",3583.60725617051
"7030","median_meal_duration",4003.86556684333
"7033","median_meal_duration",3495.92990650957
"7039","median_meal_duration",4183.56507091104
"7043","median_meal_duration",4623.50876672231
"7045","median_meal_duration",3752.92967901025
"7048","median_meal_duration",3812.21403690011
"7051","median_meal_duration",3937.76835833558
"7060","median_meal_duration",5322.29738268033
"7064","median_meal_duration",3444.68436096027
"7065","median_meal_duration",3279.65181186472
"7068","median_meal_duration",4474.24526940015
"7078","median_meal_duration",3810.85972534258
"7109","median_meal_duration",2613.58341494217
"7110","median_meal_duration",3906.69485740385
"7114","median_meal_duration",4664.18324765439
"7115","median_meal_duration",4762.27421092097
"7116","median_meal_duration",3911.37842129069
"7119","median_meal_duration",5020.85384382439
"7128","median_meal_duration",3756.98052270057
"7136","median_meal_duration",3608.03903501201
"7138","median_meal_duration",4670.70230107061
"7139","median_meal_duration",3651.73384102638
"7143","median_meal_duration",4101.89050974763
"7146","median_meal_duration",4050.10873801906
"7150","median_meal_duration",4169.21921150554
"7153","median_meal_duration",3547.17553871888
"7159","median_meal_duration",4275.11787828056
"7163","median_meal_duration",4643.80748533496
"7169","median_meal_duration",5249.47626176242
"8015","median_meal_duration",3706.87663699458
"8083","median_meal_duration",4516.77997401217
"8145","median_meal_duration",3727.83771963551
"8146","median_meal_duration",5126.29019486966
"8154","median_meal_duration",4064.71830229896
"9010","median_meal_duration",3786.87559238817
"9012","median_meal_duration",3605.4820430141
"2007","median_visit_per_meal",9.80363032251305
"2051","median_visit_per_meal",9.55495323437521
"2063","median_visit_per_meal",16.0314536246433
"3067","median_visit_per_meal",8.00650833079187
"3117","median_visit_per_meal",16.8221643725381
"3131","median_visit_per_meal",14.6973306481124
"3150","median_visit_per_meal",5.98532407592937
"4001","median_visit_per_meal",19.1432737826156
"4008","median_visit_per_meal",17.1164622464537
"4026","median_visit_per_meal",8.30265748105282
"4044","median_visit_per_meal",15.2611909742661
"4057","median_visit_per_meal",10.0811649768372
"4072","median_visit_per_meal",12.7846012362352
"4080","median_visit_per_meal",9.41115940015156
"5005","median_visit_per_meal",5.04308014887203
"5041","median_visit_per_meal",15.4588242851506
"5042","median_visit_per_meal",30.5357123126939
"5061","median_visit_per_meal",16.6404644292081
"5064","median_visit_per_meal",12.8570755184578
"5096","median_visit_per_meal",8.07945197080521
"5100","median_visit_per_meal",12.243375928679
"5118","median_visit_per_meal",12.2566703105251
"5120","median_visit_per_meal",12.4896575454433
"5123","median_visit_per_meal",16.3520371152577
"5124","median_visit_per_meal",11.8873608499698
"5133","median_visit_per_meal",16.8446155715703
"5135","median_visit_per_meal",15.0912649153699
"5137","median_visit_per_meal",15.208840765181
"5139","median_visit_per_meal",7.67818138532744
"5140","median_visit_per_meal",16.1657439623607
"5145","median_visit_per_meal",14.6525166937813
"6004","median_visit_per_meal",8.11639496964063
"6005","median_visit_per_meal",14.8370019628627
"6011","median_visit_per_meal",20.2585132997227
"6022","median_visit_per_meal",8.34503332997938
"6025","median_visit_per_meal",7.88961288843925
"6027","median_visit_per_meal",17.3448285412155
"6028","median_visit_per_meal",14.6265478775425
"6029","median_visit_per_meal",9.83409210029989
"6033","median_visit_per_meal",15.5344455451513
"6041","median_visit_per_meal",13.5739911884742
"6043","median_visit_per_meal",8.31079415517911
"6050","median_visit_per_meal",12.8836333655037
"6055","median_visit_per_meal",14.046635654243
"6062","median_visit_per_meal",9.93870725377262
"6067","median_visit_per_meal",7.93509757034678
"6068","median_visit_per_meal",13.5177116669776
"6069","median_visit_per_meal",15.8781694381236
"6079","median_visit_per_meal",11.5618838757085
"6084","median_visit_per_meal",10.3470231767725
"6086","median_visit_per_meal",11.5185016677956
"6087","median_visit_per_meal",9.01311329711864
"6090","median_visit_per_meal",15.2511990320089
"6092","median_visit_per_meal",16.4892029711445
"6093","median_visit_per_meal",14.3652993162864
"6096","median_visit_per_meal",12.1754839583574
"6125","median_visit_per_meal",5.74164104848243
"6126","median_visit_per_meal",9.79986706716299
"6129","median_visit_per_meal",9.49713599494977
"6130","median_visit_per_meal",17.8370347352415
"6131","median_visit_per_meal",10.8639699585969
"6134","median_visit_per_meal",9.78949250771773
"7010","median_visit_per_meal",10.2547194142735
"7018","median_visit_per_meal",13.571725083718
"7019","median_visit_per_meal",15.1245251410252
"7022","median_visit_per_meal",13.2445033580092
"7023","median_visit_per_meal",12.8157590691995
"7024","median_visit_per_meal",9.43056352445915
"7025","median_visit_per_meal",10.2943024492604
"7027","median_visit_per_meal",25.1172223547983
"7029","median_visit_per_meal",13.031076373908
"7030","median_visit_per_meal",21.5809685910921
"7033","median_visit_per_meal",12.414262045128
"7039","median_visit_per_meal",18.7988742389208
"7043","median_visit_per_meal",11.5504185755223
"7045","median_visit_per_meal",10.2514382202402
"7048","median_visit_per_meal",10.5138160363078
"7051","median_visit_per_meal",12.6192304307217
"7060","median_visit_per_meal",14.2498154579573
"7064","median_visit_per_meal",7.8022571821286
"7065","median_visit_per_meal",7.50918667945007
"7068","median_visit_per_meal",10.3046594559789
"7078","median_visit_per_meal",11.0949732814889
"7109","median_visit_per_meal",9.62871186496715
"7110","median_visit_per_meal",10.2050350630945
"7114","median_visit_per_meal",13.37607792484
"7115","median_visit_per_meal",16.8166770320074
"7116","median_visit_per_meal",8.30353225370242
"7119","median_visit_per_meal",11.9534445072408
"7128","median_visit_per_meal",13.7567502246233
"7136","median_visit_per_meal",8.9933913433691
"7138","median_visit_per_meal",17.2726227439185
"7139","median_visit_per_meal",9.83434633816181
"7143","median_visit_per_meal",8.79322317378747
"7146","median_visit_per_meal",12.8350756976848
"7150","median_visit_per_meal",10.6659305683645
"7153","median_visit_per_meal",7.64377815656588
"7159","median_visit_per_meal",12.1157218931649
"7163","median_visit_per_meal",19.5144865912651
"7169","median_visit_per_meal",17.5698326432666
"8015","median_visit_per_meal",7.77799632987018
"8083","median_visit_per_meal",13.6225270620267
"8145","median_visit_per_meal",11.5867848843405
"8146","median_visit_per_meal",12.1369460342779
"8154","median_visit_per_meal",11.0550420260953
"9010","median_visit_per_meal",13.147410485224
"9012","median_visit_per_meal",11.2672860845414
"2007","median_intake_per_meal",8.08608135266127
"2051","median_intake_per_meal",7.75722717232563
"2063","median_intake_per_meal",7.78306290255428
"3067","median_intake_per_meal",9.61180728390813
"3117","median_intake_per_meal",11.538065167152
"3131","median_intake_per_meal",8.78463242838019
"3150","median_intake_per_meal",5.85665196626622
"4001","median_intake_per_meal",7.54814088932001
"4008","median_intake_per_meal",8.18218167433816
"4026","median_intake_per_meal",5.88598660495508
"4044","median_intake_per_meal",9.39168424899912
"4057","median_intake_per_meal",7.78518371426486
"4072","median_intake_per_meal",7.57663749365577
"4080","median_intake_per_meal",5.64945840258623
"5005","median_intake_per_meal",6.91891056037768
"5041","median_intake_per_meal",7.1645020762964
"5042","median_intake_per_meal",10.4325623587666
"5061","median_intake_per_meal",10.3554596986287
"5064","median_intake_per_meal",9.33018184026836
"5096","median_intake_per_meal",4.93083915848595
"5100","median_intake_per_meal",5.69409209094626
"5118","median_intake_per_meal",9.78364121398401
"5120","median_intake_per_meal",9.54638541966173
"5123","median_intake_per_meal",12.6353882165479
"5124","median_intake_per_meal",7.30387761489604
"5133","median_intake_per_meal",9.88597773197909
"5135","median_intake_per_meal",10.4101088639404
"5137","median_intake_per_meal",10.4362129169749
"5139","median_intake_per_meal",7.47892703600699
"5140","median_intake_per_meal",7.09018044189249
"5145","median_intake_per_meal",7.43615965433577
"6004","median_intake_per_meal",9.15867099336536
"6005","median_intake_per_meal",8.32035590689315
"6011","median_intake_per_meal",6.73938370574896
"6022","median_intake_per_meal",7.00867633154328
"6025","median_intake_per_meal",7.62775609244469
"6027","median_intake_per_meal",8.70294274604004
"6028","median_intake_per_meal",8.45829161300832
"6029","median_intake_per_meal",9.53309226095998
"6033","median_intake_per_meal",7.91212931024836
"6041","median_intake_per_meal",8.552687254943
"6043","median_intake_per_meal",7.68162203475863
"6050","median_intake_per_meal",8.5445088731566
"6055","median_intake_per_meal",6.09560695409541
"6062","median_intake_per_meal",7.8237100886246
"6067","median_intake_per_meal",7.27875921172055
"6068","median_intake_per_meal",9.08577395924548
"6069","median_intake_per_meal",9.24313204139436
"6079","median_intake_per_meal",8.198971176469
"6084","median_intake_per_meal",9.50310641654861
"6086","median_intake_per_meal",9.67297229555408
"6087","median_intake_per_meal",8.37207368475865
"6090","median_intake_per_meal",8.13856759894533
"6092","median_intake_per_meal",9.68793723809318
"6093","median_intake_per_meal",7.79838168107297
"6096","median_intake_per_meal",9.68822789371358
"6125","median_intake_per_meal",5.33136745719131
"6126","median_intake_per_meal",7.77777911388539
"6129","median_intake_per_meal",8.48002491518595
"6130","median_intake_per_meal",9.27390776241366
"6131","median_intake_per_meal",8.56779109924173
"6134","median_intake_per_meal",6.55792158341616
"7010","median_intake_per_meal",9.01306313750943
"7018","median_intake_per_meal",7.72007276500203
"7019","median_intake_per_meal",8.35751801340886
"7022","median_intake_per_meal",8.99559657876325
"7023","median_intake_per_meal",7.69918081227294
"7024","median_intake_per_meal",7.63548248827639
"7025","median_intake_per_meal",8.01244307353052
"7027","median_intake_per_meal",9.60561657240533
"7029","median_intake_per_meal",8.57002287481839
"7030","median_intake_per_meal",8.91393802412045
"7033","median_intake_per_meal",6.78390151447863
"7039","median_intake_per_meal",9.29303368455849
"7043","median_intake_per_meal",9.59806956391962
"7045","median_intake_per_meal",8.55160423798236
"7048","median_intake_per_meal",8.54833251188301
"7051","median_intake_per_meal",8.62215158754092
"7060","median_intake_per_meal",7.44186551679391
"7064","median_intake_per_meal",8.44321545333165
"7065","median_intake_per_meal",7.00325220723762
"7068","median_intake_per_meal",9.5450639882559
"7078","median_intake_per_meal",8.74729649394757
"7109","median_intake_per_meal",5.26249565632163
"7110","median_intake_per_meal",9.60151681537361
"7114","median_intake_per_meal",7.93823497383915
"7115","median_intake_per_meal",8.81980631600281
"7116","median_intake_per_meal",7.84688861421373
"7119","median_intake_per_meal",8.99688230864283
"7128","median_intake_per_meal",7.9309401398373
"7136","median_intake_per_meal",7.37726869060323
"7138","median_intake_per_meal",7.61234824903973
"7139","median_intake_per_meal",7.41188880819641
"7143","median_intake_per_meal",8.23944432340766
"7146","median_intake_per_meal",7.72760168420737
"7150","median_intake_per_meal",6.81283767937725
"7153","median_intake_per_meal",7.18587447866207
"7159","median_intake_per_meal",7.58130778144822
"7163","median_intake_per_meal",9.09492852611965
"7169","median_intake_per_meal",8.98883429239746
"8015","median_intake_per_meal",7.66071173517165
"8083","median_intake_per_meal",8.91802140074369
"8145","median_intake_per_meal",7.58814773691629
"8146","median_intake_per_meal",10.0024432392749
"8154","median_intake_per_meal",5.53445562027228
"9010","median_intake_per_meal",7.29484292982983
"9012","median_intake_per_meal",6.03759168335901
"2007","median_feeding_pct_per_meal",83.5912089723476
"2051","median_feeding_pct_per_meal",89.8654520029482
"2063","median_feeding_pct_per_meal",73.5696187221942
"3067","median_feeding_pct_per_meal",92.0091591931166
"3117","median_feeding_pct_per_meal",85.6934325142589
"3131","median_feeding_pct_per_meal",76.6870037894457
"3150","median_feeding_pct_per_meal",92.4992954004864
"4001","median_feeding_pct_per_meal",72.2486314186372
"4008","median_feeding_pct_per_meal",73.274333294898
"4026","median_feeding_pct_per_meal",83.1385153320469
"4044","median_feeding_pct_per_meal",74.7518003099543
"4057","median_feeding_pct_per_meal",90.1561692385433
"4072","median_feeding_pct_per_meal",79.7655555367024
"4080","median_feeding_pct_per_meal",79.8128739626664
"5005","median_feeding_pct_per_meal",96.092519165603
"5041","median_feeding_pct_per_meal",81.2381562506638
"5042","median_feeding_pct_per_meal",57.2075543561041
"5061","median_feeding_pct_per_meal",83.2176602632626
"5064","median_feeding_pct_per_meal",80.9385790423819
"5096","median_feeding_pct_per_meal",77.311731592273
"5100","median_feeding_pct_per_meal",77.5661506805616
"5118","median_feeding_pct_per_meal",82.0252982409996
"5120","median_feeding_pct_per_meal",84.9441046751473
"5123","median_feeding_pct_per_meal",84.0709134872196
"5124","median_feeding_pct_per_meal",84.8462884751808
"5133","median_feeding_pct_per_meal",83.898951241576
"5135","median_feeding_pct_per_meal",80.1414636940545
"5137","median_feeding_pct_per_meal",76.7304767537142
"5139","median_feeding_pct_per_meal",89.4325121013572
"5140","median_feeding_pct_per_meal",70.9833819236819
"5145","median_feeding_pct_per_meal",72.6460271608053
"6004","median_feeding_pct_per_meal",91.7046502346782
"6005","median_feeding_pct_per_meal",79.9153906304704
"6011","median_feeding_pct_per_meal",79.2218831839459
"6022","median_feeding_pct_per_meal",85.4075114547721
"6025","median_feeding_pct_per_meal",85.5066302779272
"6027","median_feeding_pct_per_meal",79.5439232088106
"6028","median_feeding_pct_per_meal",81.0169059297855
"6029","median_feeding_pct_per_meal",77.64650661662
"6033","median_feeding_pct_per_meal",75.0887227379462
"6041","median_feeding_pct_per_meal",88.2641721778187
"6043","median_feeding_pct_per_meal",89.2187565004012
"6050","median_feeding_pct_per_meal",81.6282476949875
"6055","median_feeding_pct_per_meal",77.0999178155133
"6062","median_feeding_pct_per_meal",85.4598904112068
"6067","median_feeding_pct_per_meal",81.366366450915
"6068","median_feeding_pct_per_meal",87.2729898934705
"6069","median_feeding_pct_per_meal",73.2254957964056
"6079","median_feeding_pct_per_meal",83.2805924023515
"6084","median_feeding_pct_per_meal",92.4667307884231
"6086","median_feeding_pct_per_meal",89.3345847262964
"6087","median_feeding_pct_per_meal",92.3474942394288
"6090","median_feeding_pct_per_meal",73.4948151393458
"6092","median_feeding_pct_per_meal",85.5542436225284
"6093","median_feeding_pct_per_meal",80.9475714240748
"6096","median_feeding_pct_per_meal",87.0640919035955
"6125","median_feeding_pct_per_meal",90.5601208421666
"6126","median_feeding_pct_per_meal",83.3159464678658
"6129","median_feeding_pct_per_meal",88.1017957848111
"6130","median_feeding_pct_per_meal",79.1617411657444
"6131","median_feeding_pct_per_meal",83.7535343080623
"6134","median_feeding_pct_per_meal",82.5723404179457
"7010","median_feeding_pct_per_meal",88.6293400168539
"7018","median_feeding_pct_per_meal",87.0868474823463
"7019","median_feeding_pct_per_meal",74.2896987503204
"7022","median_feeding_pct_per_meal",86.9516834007361
"7023","median_feeding_pct_per_meal",87.2545325478901
"7024","median_feeding_pct_per_meal",82.5497538919102
"7025","median_feeding_pct_per_meal",92.2064762012715
"7027","median_feeding_pct_per_meal",66.3215675974413
"7029","median_feeding_pct_per_meal",79.7365682756621
"7030","median_feeding_pct_per_meal",67.4972533713522
"7033","median_feeding_pct_per_meal",77.8416784665137
"7039","median_feeding_pct_per_meal",77.0808087393693
"7043","median_feeding_pct_per_meal",87.8829044172128
"7045","median_feeding_pct_per_meal",81.9946694362445
"7048","median_feeding_pct_per_meal",78.5351117026945
"7051","median_feeding_pct_per_meal",88.2084838270072
"7060","median_feeding_pct_per_meal",83.3330461097409
"7064","median_feeding_pct_per_meal",85.5124929197728
"7065","median_feeding_pct_per_meal",96.1898514833705
"7068","median_feeding_pct_per_meal",90.4464084538517
"7078","median_feeding_pct_per_meal",80.9124985327552
"7109","median_feeding_pct_per_meal",76.3064417172817
"7110","median_feeding_pct_per_meal",79.8822405365874
"7114","median_feeding_pct_per_meal",85.9173614653771
"7115","median_feeding_pct_per_meal",86.3545272170685
"7116","median_feeding_pct_per_meal",86.5646324191422
"7119","median_feeding_pct_per_meal",83.5379480542416
"7128","median_feeding_pct_per_meal",69.9228041960051
"7136","median_feeding_pct_per_meal",86.93442005582
"7138","median_feeding_pct_per_meal",77.5079302790067
"7139","median_feeding_pct_per_meal",80.7517378736235
"7143","median_feeding_pct_per_meal",84.760224135234
"7146","median_feeding_pct_per_meal",81.6911361714602
"7150","median_feeding_pct_per_meal",76.1507312285013
"7153","median_feeding_pct_per_meal",86.9162746652499
"7159","median_feeding_pct_per_meal",84.6628171209893
"7163","median_feeding_pct_per_meal",75.7111654928559
"7169","median_feeding_pct_per_meal",73.0371599345477
"8015","median_feeding_pct_per_meal",87.5574299775091
"8083","median_feeding_pct_per_meal",78.6009650613791
"8145","median_feeding_pct_per_meal",81.638757204763
"8146","median_feeding_pct_per_meal",81.7738846062419
"8154","median_feeding_pct_per_meal",78.6600077545785
"9010","median_feeding_pct_per_meal",80.7876697595694
"9012","median_feeding_pct_per_meal",76.7617250174168
"2007","number_of_non_nutritive_visits",27.034801936308
"2051","number_of_non_nutritive_visits",27.8757983558538
"2063","number_of_non_nutritive_visits",65.8926631025892
"3067","number_of_non_nutritive_visits",14.3422023692105
"3117","number_of_non_nutritive_visits",42.6747711172347
"3131","number_of_non_nutritive_visits",42.9514849619824
"3150","number_of_non_nutritive_visits",25.3331955582353
"4001","number_of_non_nutritive_visits",107.113260197175
"4008","number_of_non_nutritive_visits",72.110364207417
"4026","number_of_non_nutritive_visits",36.1250171974212
"4044","number_of_non_nutritive_visits",46.2463114091112
"4057","number_of_non_nutritive_visits",32.958054732874
"4072","number_of_non_nutritive_visits",52.6527080976718
"4080","number_of_non_nutritive_visits",57.2001021089175
"5005","number_of_non_nutritive_visits",11.3499400473027
"5041","number_of_non_nutritive_visits",79.3569055131378
"5042","number_of_non_nutritive_visits",161.710309642783
"5061","number_of_non_nutritive_visits",37.3182044982161
"5064","number_of_non_nutritive_visits",33.4844507163267
"5096","number_of_non_nutritive_visits",40.4692266403186
"5100","number_of_non_nutritive_visits",74.3094017550833
"5118","number_of_non_nutritive_visits",25.2424165093946
"5120","number_of_non_nutritive_visits",33.5004980180871
"5123","number_of_non_nutritive_visits",41.7195457970377
"5124","number_of_non_nutritive_visits",48.918346613425
"5133","number_of_non_nutritive_visits",53.3067740351194
"5135","number_of_non_nutritive_visits",38.6603047873723
"5137","number_of_non_nutritive_visits",35.0788574059551
"5139","number_of_non_nutritive_visits",20.8288929447666
"5140","number_of_non_nutritive_visits",76.96217518226
"5145","number_of_non_nutritive_visits",65.1203480875073
"6004","number_of_non_nutritive_visits",13.7776250646317
"6005","number_of_non_nutritive_visits",57.4975879450847
"6011","number_of_non_nutritive_visits",131.331818098708
"6022","number_of_non_nutritive_visits",37.9304334603225
"6025","number_of_non_nutritive_visits",27.4292168977287
"6027","number_of_non_nutritive_visits",76.2770202304031
"6028","number_of_non_nutritive_visits",50.5330661679756
"6029","number_of_non_nutritive_visits",21.2913199767911
"6033","number_of_non_nutritive_visits",58.6297590916398
"6041","number_of_non_nutritive_visits",49.6863210444435
"6043","number_of_non_nutritive_visits",22.2436320608697
"6050","number_of_non_nutritive_visits",36.4869252426407
"6055","number_of_non_nutritive_visits",76.8510767816805
"6062","number_of_non_nutritive_visits",38.3916336456881
"6067","number_of_non_nutritive_visits",31.0546338509497
"6068","number_of_non_nutritive_visits",47.9096406525518
"6069","number_of_non_nutritive_visits",38.2882652642261
"6079","number_of_non_nutritive_visits",40.8031111065052
"6084","number_of_non_nutritive_visits",23.6281184186834
"6086","number_of_non_nutritive_visits",23.1788886368849
"6087","number_of_non_nutritive_visits",22.1933359634943
"6090","number_of_non_nutritive_visits",48.8904685232519
"6092","number_of_non_nutritive_visits",51.6712845643687
"6093","number_of_non_nutritive_visits",72.9956743886317
"6096","number_of_non_nutritive_visits",31.1108527670882
"6125","number_of_non_nutritive_visits",20.4652757752892
"6126","number_of_non_nutritive_visits",35.7362740562102
"6129","number_of_non_nutritive_visits",20.7050873659135
"6130","number_of_non_nutritive_visits",62.5618616704217
"6131","number_of_non_nutritive_visits",26.3827649426256
"6134","number_of_non_nutritive_visits",48.5828140592584
"7010","number_of_non_nutritive_visits",28.8513921164003
"7018","number_of_non_nutritive_visits",49.8740515502568
"7019","number_of_non_nutritive_visits",57.6231770502851
"7022","number_of_non_nutritive_visits",43.2041001020486
"7023","number_of_non_nutritive_visits",48.0238481377902
"7024","number_of_non_nutritive_visits",29.6024437558748
"7025","number_of_non_nutritive_visits",39.6571128392813
"7027","number_of_non_nutritive_visits",134.970709078454
"7029","number_of_non_nutritive_visits",34.7433899762133
"7030","number_of_non_nutritive_visits",109.446616672763
"7033","number_of_non_nutritive_visits",55.7230658495719
"7039","number_of_non_nutritive_visits",66.1354873326091
"7043","number_of_non_nutritive_visits",32.350463559365
"7045","number_of_non_nutritive_visits",24.0330207466317
"7048","number_of_non_nutritive_visits",30.3530657151098
"7051","number_of_non_nutritive_visits",40.5038979547749
"7060","number_of_non_nutritive_visits",52.300138970537
"7064","number_of_non_nutritive_visits",21.4329695843986
"7065","number_of_non_nutritive_visits",28.8515066019466
"7068","number_of_non_nutritive_visits",31.8179399630248
"7078","number_of_non_nutritive_visits",39.5221602656749
"7109","number_of_non_nutritive_visits",56.9663164313908
"7110","number_of_non_nutritive_visits",22.1598798069665
"7114","number_of_non_nutritive_visits",54.2770303970651
"7115","number_of_non_nutritive_visits",59.4237849658987
"7116","number_of_non_nutritive_visits",23.7735052980689
"7119","number_of_non_nutritive_visits",36.3224160428176
"7128","number_of_non_nutritive_visits",55.8047358186158
"7136","number_of_non_nutritive_visits",30.2223767895412
"7138","number_of_non_nutritive_visits",83.9167212571611
"7139","number_of_non_nutritive_visits",36.1361549081941
"7143","number_of_non_nutritive_visits",18.8092824946652
"7146","number_of_non_nutritive_visits",41.3605832940224
"7150","number_of_non_nutritive_visits",45.9500276890471
"7153","number_of_non_nutritive_visits",25.363329702438
"7159","number_of_non_nutritive_visits",44.2410423696752
"7163","number_of_non_nutritive_visits",71.0077593047336
"7169","number_of_non_nutritive_visits",57.4305629333597
"8015","number_of_non_nutritive_visits",23.0061334360706
"8083","number_of_non_nutritive_visits",43.1303847668309
"8145","number_of_non_nutritive_visits",35.84783666064
"8146","number_of_non_nutritive_visits",29.5686484740041
"8154","number_of_non_nutritive_visits",51.9297526003617
"9010","number_of_non_nutritive_visits",47.6016642931366
"9012","number_of_non_nutritive_visits",45.1864446730304
"2007","median_pct_feed_remaining",30.0361140265432
"2051","median_pct_feed_remaining",32.4841816384197
"2063","median_pct_feed_remaining",40.2780521416352
"3067","median_pct_feed_remaining",30.0853191650291
"3117","median_pct_feed_remaining",45.6010329031844
"3131","median_pct_feed_remaining",37.276955439102
"3150","median_pct_feed_remaining",39.8604445059625
"4001","median_pct_feed_remaining",30.5369863875103
"4008","median_pct_feed_remaining",33.0961745208201
"4026","median_pct_feed_remaining",33.3035591255788
"4044","median_pct_feed_remaining",43.1949803617368
"4057","median_pct_feed_remaining",34.1007660882548
"4072","median_pct_feed_remaining",36.3855753372358
"4080","median_pct_feed_remaining",34.7826554006129
"5005","median_pct_feed_remaining",42.2079590366083
"5041","median_pct_feed_remaining",26.3476120695954
"5042","median_pct_feed_remaining",41.0878551108473
"5061","median_pct_feed_remaining",43.4326307681858
"5064","median_pct_feed_remaining",38.0646906297428
"5096","median_pct_feed_remaining",37.2056319885193
"5100","median_pct_feed_remaining",27.4567378402507
"5118","median_pct_feed_remaining",38.7586098556433
"5120","median_pct_feed_remaining",30.6830193770156
"5123","median_pct_feed_remaining",38.6165556129055
"5124","median_pct_feed_remaining",33.7851834159809
"5133","median_pct_feed_remaining",34.5630929166896
"5135","median_pct_feed_remaining",43.0069042579893
"5137","median_pct_feed_remaining",34.9876174758754
"5139","median_pct_feed_remaining",35.9882672643591
"5140","median_pct_feed_remaining",41.0897812929927
"5145","median_pct_feed_remaining",32.9232072778981
"6004","median_pct_feed_remaining",26.6973053008715
"6005","median_pct_feed_remaining",44.0072475645579
"6011","median_pct_feed_remaining",35.9683118011254
"6022","median_pct_feed_remaining",25.6989239916163
"6025","median_pct_feed_remaining",43.3015970007002
"6027","median_pct_feed_remaining",29.0591987544292
"6028","median_pct_feed_remaining",26.1436349767444
"6029","median_pct_feed_remaining",39.1882373322743
"6033","median_pct_feed_remaining",45.6498387685845
"6041","median_pct_feed_remaining",28.4083821667348
"6043","median_pct_feed_remaining",42.5039234819754
"6050","median_pct_feed_remaining",30.6497885309183
"6055","median_pct_feed_remaining",28.4334555367644
"6062","median_pct_feed_remaining",34.9651660099603
"6067","median_pct_feed_remaining",28.4769767455897
"6068","median_pct_feed_remaining",29.6298952624881
"6069","median_pct_feed_remaining",33.1614309480882
"6079","median_pct_feed_remaining",34.5777169662191
"6084","median_pct_feed_remaining",33.9608546122442
"6086","median_pct_feed_remaining",38.8677589226413
"6087","median_pct_feed_remaining",40.8202037675251
"6090","median_pct_feed_remaining",41.3014509963826
"6092","median_pct_feed_remaining",38.3911347228438
"6093","median_pct_feed_remaining",38.6279584356252
"6096","median_pct_feed_remaining",38.5272136419486
"6125","median_pct_feed_remaining",46.7589856596593
"6126","median_pct_feed_remaining",32.2240345017252
"6129","median_pct_feed_remaining",39.028393045643
"6130","median_pct_feed_remaining",24.7877408747301
"6131","median_pct_feed_remaining",39.9865578291436
"6134","median_pct_feed_remaining",28.2414649595835
"7010","median_pct_feed_remaining",32.3154808866432
"7018","median_pct_feed_remaining",23.7182036680784
"7019","median_pct_feed_remaining",41.9797206626974
"7022","median_pct_feed_remaining",38.1763099204763
"7023","median_pct_feed_remaining",39.6024134586513
"7024","median_pct_feed_remaining",29.6290427575357
"7025","median_pct_feed_remaining",24.4784424937568
"7027","median_pct_feed_remaining",30.7595755746269
"7029","median_pct_feed_remaining",28.5420825365959
"7030","median_pct_feed_remaining",36.0026745765048
"7033","median_pct_feed_remaining",36.9074116605039
"7039","median_pct_feed_remaining",22.5699380292693
"7043","median_pct_feed_remaining",44.9879460954761
"7045","median_pct_feed_remaining",27.2885046238905
"7048","median_pct_feed_remaining",40.357139051109
"7051","median_pct_feed_remaining",23.7796686712801
"7060","median_pct_feed_remaining",38.3532041560778
"7064","median_pct_feed_remaining",31.5982467777431
"7065","median_pct_feed_remaining",31.2907953845337
"7068","median_pct_feed_remaining",38.877555269234
"7078","median_pct_feed_remaining",24.808130266899
"7109","median_pct_feed_remaining",38.9419469251331
"7110","median_pct_feed_remaining",43.6892511496039
"7114","median_pct_feed_remaining",30.6230642918456
"7115","median_pct_feed_remaining",37.8409139047184
"7116","median_pct_feed_remaining",39.755727514491
"7119","median_pct_feed_remaining",43.2268519376737
"7128","median_pct_feed_remaining",44.096126574097
"7136","median_pct_feed_remaining",39.1171711282395
"7138","median_pct_feed_remaining",37.6308012592213
"7139","median_pct_feed_remaining",33.5040864031639
"7143","median_pct_feed_remaining",35.9722951030528
"7146","median_pct_feed_remaining",36.0083355306836
"7150","median_pct_feed_remaining",40.6039240283071
"7153","median_pct_feed_remaining",34.227286312806
"7159","median_pct_feed_remaining",31.0713466348146
"7163","median_pct_feed_remaining",35.6645044553971
"7169","median_pct_feed_remaining",28.3761206766402
"8015","median_pct_feed_remaining",33.5521922132073
"8083","median_pct_feed_remaining",34.8473561845493
"8145","median_pct_feed_remaining",45.16135845535
"8146","median_pct_feed_remaining",46.3163504526742
"8154","median_pct_feed_remaining",43.6298805035706
"9010","median_pct_feed_remaining",41.5084619034904
"9012","median_pct_feed_remaining",41.3835591474342
"2007","median_non_nutritive_per_meal",2.91916449525704
"2051","median_non_nutritive_per_meal",3.5143162429258
"2063","median_non_nutritive_per_meal",8.34399681641135
"3067","median_non_nutritive_per_meal",1.74327729377485
