         0,     0,19, 0:03:01, 0:03:11,    10, 18.00, 18.00,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,20, 0:03:01, 0:03:11,    10,  9.30,  9.30,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,21, 0:03:01, 0:03:11,    10, 20.30, 20.30,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,22, 0:03:01, 0:03:11,    10, 39.10, 39.10,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,23, 0:03:01, 0:03:11,    10, 25.70, 25.70,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,24, 0:03:01, 0:03:11,    10,  2.10,  2.10,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,25, 0:03:01, 0:03:11,    10, 17.50, 17.50,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,26, 0:03:01, 0:03:11,    10, 18.80, 18.80,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,27, 0:03:01, 0:03:11,    10, 25.30, 25.30,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,28, 0:03:01, 0:03:11,    10, 15.70, 15.70,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,29, 0:03:01, 0:03:11,    10, 33.70, 33.70,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,30, 0:03:01, 0:03:11,    10, 20.50, 20.50,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0, 1, 0:03:01, 0:03:11,    10,  4.10,  4.10,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0, 2, 0:03:01, 0:03:11,    10,  1.00,  1.00,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0, 3, 0:03:01, 0:03:11,    10,  5.90,  5.90,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0, 4, 0:03:01, 0:03:11,    10, 16.60, 16.60,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0, 5, 0:03:01, 0:03:11,    10, 14.40, 14.40,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0, 6, 0:03:01, 0:03:11,    10,  1.60,  1.60,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0, 7, 0:03:01, 0:03:11,    10, 11.70, 11.70,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0, 8, 0:03:01, 0:03:11,    10, 13.30, 13.30,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0, 9, 0:03:01, 0:03:11,    10,  9.20,  9.20,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,10, 0:03:01, 0:03:11,    10,  2.80,  2.80,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,11, 0:03:01, 0:03:11,    10, 24.20, 24.20,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,12, 0:03:01, 0:03:11,    10, 16.70, 16.70,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,13, 0:03:01, 0:03:11,    10, 10.20, 10.20,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,14, 0:03:01, 0:03:11,    10,  8.60,  8.60,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,15, 0:03:01, 0:03:11,    10, 26.60, 26.60,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,16, 0:03:01, 0:03:11,    10, 17.50, 17.50,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,17, 0:03:01, 0:03:11,    10, 19.20, 19.20,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
         0,     0,18, 0:03:01, 0:03:11,    10,  3.00,  3.00,      ,  0.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
  12448521,  6134, 2, 0:03:06, 0:03:41,    35,  1.10,  0.90,      ,  0.20,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
  12706618,  7027,29, 0:03:06, 0:07:17,   251, 33.70, 32.50,      ,  1.20,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
  21291913,  7169,12, 0:06:40, 0:08:01,    81, 16.70, 16.40,      ,  0.30,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
  11724217,  3117,15, 0:06:42, 0:08:57,   135, 26.60, 25.80,      ,  0.80,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
  12448521,  6134, 3, 0:03:58, 0:09:40,   342,  5.90,  4.50,      ,  1.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
  12706618,  7027,29, 0:08:06, 0:10:19,   133, 32.50, 32.10,      ,  0.40,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
  12706610,  7019, 5, 0:05:24, 0:10:26,   302, 14.40, 13.40,      ,  1.00,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
  11724217,  3117,15, 0:09:15, 0:10:44,    89, 25.80, 25.30,      ,  0.50,  0.000,  0.00,  0.000,  0.000,  0.000,  0.000
