         0,     0, 3, 0:03:13, 0:03:23,    10, 46.20, 46.20,  0.00
         0,     0, 4, 0:03:13, 0:03:23,    10, 43.20, 43.20,  0.00
         0,     0, 5, 0:03:13, 0:03:23,    10, 40.80, 40.80,  0.00
         0,     0, 8, 0:03:14, 0:03:24,    10, 41.30, 41.30,  0.00
         0,     0, 9, 0:03:14, 0:03:24,    10, 37.80, 37.80,  0.00
         0,     0,10, 0:03:14, 0:03:24,    10, 16.70, 16.70,  0.00
         0,     0, 1, 0:03:14, 0:03:24,    10, 41.40, 41.40,  0.00
         0,     0, 2, 0:03:14, 0:03:24,    10, 44.20, 44.20,  0.00
  12200086,  5140, 3, 0:09:26, 0:10:13,    47, 46.10, 35.20, 10.90
         0,     0, 3, 0:10:20, 0:10:29,     9, 35.20, 35.20,  0.00
  12448517,  6130, 1, 0:12:43, 0:14:42,   119, 41.40, 23.60, 17.80
         0,     0, 1, 0:14:49, 0:15:06,    17, 23.60, 41.20,-17.60
  11499241,     0,10, 0:16:07, 0:17:34,    87, 12.70,  6.80,  5.90
         0,     0,10, 0:17:43, 0:18:21,    38,  6.80, 39.20,-32.40
  13008870,     0,10, 0:21:41, 0:23:28,   107, 32.40, 27.20,  5.20
  12448420,  6033, 3, 0:22:08, 0:23:31,    83, 46.50, 34.80, 11.70
         0,     0, 3, 0:23:39, 0:23:48,     9, 34.80, 34.70,  0.10
         0,     0,10, 0:23:36, 0:23:51,    15, 27.20, 41.30,-14.10
  12448420,  6033, 3, 0:25:13, 0:27:43,   150, 46.40, 41.90,  4.50
         0,     0, 3, 0:27:51, 0:27:54,     3, 41.90, 41.90,  0.00
  11953971,  4001, 1, 0:28:16, 0:30:01,   105, 41.30, 21.50, 19.80
         0,     0, 1, 0:30:09, 0:30:28,    19, 21.50, 41.30,-19.80
  12706618,  7027, 3, 0:34:09, 0:35:12,    63, 46.60, 33.20, 13.40
         0,     0, 3, 0:35:20, 0:35:31,    11, 33.20, 33.10,  0.10
  12448520,  6133, 2, 0:35:17, 0:36:39,    82, 44.20, 32.10, 12.10
         0,     0, 2, 0:36:47, 0:36:57,    10, 32.10, 44.20,-12.10
  13008895,     0, 9, 0:39:46, 0:41:55,   129, 37.70, 35.00,  2.70
         0,     0, 9, 0:42:03, 0:42:08,     5, 35.00, 41.80, -6.80
  13008895,     0,10, 0:42:33, 0:42:38,     5, 41.20, 41.20,  0.00
  13008782,  8023, 3, 0:43:55, 0:44:56,    61, 46.50, 38.70,  7.80
         0,     0, 3, 0:45:04, 0:45:10,     6, 38.70, 38.60,  0.10
  12448434,  6047, 5, 0:44:21, 0:45:23,    62, 40.70, 32.30,  8.40
         0,     0, 5, 0:45:32, 0:45:40,     8, 32.30, 40.90, -8.60
  12448521,  6134, 3, 0:49:19, 0:50:23,    64, 46.50, 37.20,  9.30
         0,     0, 3, 0:50:31, 0:50:38,     7, 37.20, 46.60, -9.40
  12448472,     0, 8, 0:53:39, 0:55:57,   138, 41.30, 28.20, 13.10
         0,     0, 8, 0:56:05, 0:56:19,    14, 28.20, 41.40,-13.20
  12200091,  5145, 2, 0:54:48, 0:56:29,   101, 44.20, 22.40, 21.80
         0,     0, 2, 0:56:37, 0:56:57,    20, 22.40, 44.30,-21.90
  13008885,     0,10, 0:56:00, 0:56:55,    55, 41.20, 40.30,  0.90
  12706613,  7022, 4, 0:56:58, 0:57:59,    61, 43.10, 34.90,  8.20
         0,     0, 4, 0:58:07, 0:58:14,     7, 34.90, 43.00, -8.10
  13008885,     0,10, 0:57:20, 0:58:24,    64, 40.30, 38.60,  1.70
         0,     0,10, 0:58:33, 0:58:35,     2, 38.60, 41.30, -2.70
  13008885,     0, 9, 0:59:14, 0:59:53,    39, 41.80, 38.60,  3.20
         0,     0, 9, 1:00:00, 1:00:02,     2, 38.60, 41.70, -3.10
  11499117,  2007, 4, 1:01:00, 1:01:49,    49, 43.00, 29.10, 13.90
         0,     0, 4, 1:01:57, 1:02:10,    13, 29.10, 43.00,-13.90
  12706624,  7033, 2, 1:03:21, 1:05:38,   137, 44.30, 30.50, 13.80
  11954008,  4038, 5, 1:05:49, 1:05:50,     1, 40.90, 40.90,  0.00
         0,     0, 2, 1:05:46, 1:05:58,    12, 30.50, 44.30,-13.80
  11499184,  2074, 1, 1:07:25, 1:07:58,    33, 41.30, 28.50, 12.80
